Math,Physics,Chemistry,Grade,Total_Score,Average_Score,Max_Score,Min_Score,Score_Range,Score_Std,Pass_Fail,Is_Above_Average,Math_Level,Physics_Level,Chemistry_Level
53,27,34,D,114,38.0,53,27,26,13.45362404707371,1,0,Medium,Low,Low
10,22,33,F,65,21.666666666666668,33,10,23,11.503622617824933,0,0,Low,Low,Low
97,98,95,A+,290,96.66666666666667,98,95,3,1.5275252316519468,1,1,High,High,High
15,28,69,D,112,37.333333333333336,69,15,54,28.18391976523729,1,0,Low,Low,Medium
71,26,98,B,195,65.0,98,26,72,36.373066958946424,1,1,High,Low,High
58,32,69,C,159,53.0,69,32,37,19.0,1,0,Medium,Low,Medium
49,10,47,D,106,35.333333333333336,49,10,39,21.962088546705512,1,0,Medium,Low,Medium
67,39,40,D,146,48.666666666666664,67,39,28,15.88500340992514,1,0,Medium,Low,Low
17,87,87,B,191,63.666666666666664,87,17,70,40.4145188432738,1,1,Low,High,High
82,77,69,B+,228,76.0,82,69,13,6.557438524302,1,1,High,High,Medium
13,97,95,B,205,68.33333333333333,97,13,84,47.93050524804984,1,1,Low,High,High
73,45,51,C,169,56.333333333333336,73,45,28,14.742229591663987,1,1,High,Medium,Medium
17,48,28,F,93,31.0,48,17,31,15.716233645501712,0,0,Low,Medium,Low
71,38,21,D,130,43.333333333333336,71,21,50,25.423086620891127,1,0,High,Low,Low
42,56,100,B,198,66.0,100,42,58,30.265491900843113,1,1,Medium,Medium,High
15,99,77,B,191,63.666666666666664,99,15,84,43.55838993045236,1,1,Low,High,High
45,60,63,C,168,56.0,63,45,18,9.643650760992955,1,1,Medium,Medium,Medium
82,37,12,D,131,43.666666666666664,82,12,70,35.47299442298794,1,0,High,Low,Low
61,23,64,D,148,49.333333333333336,64,23,41,22.854612955229264,1,0,Medium,Low,Medium
65,68,84,B+,217,72.33333333333333,84,65,19,10.214368964029708,1,1,Medium,Medium,High
44,100,100,A,244,81.33333333333333,100,44,56,32.331615074619044,1,1,Medium,High,High
49,27,43,D,119,39.666666666666664,49,27,22,11.372481406154654,1,0,Medium,Low,Medium
15,31,86,D,132,44.0,86,15,71,37.242448899072144,1,0,Low,Low,High
55,91,63,B,209,69.66666666666667,91,55,36,18.90326250501043,1,1,Medium,High,Medium
62,42,42,D,146,48.666666666666664,62,42,20,11.547005383792515,1,0,Medium,Medium,Medium
25,54,80,C,159,53.0,80,25,55,27.51363298439521,1,0,Low,Medium,High
76,96,28,B,200,66.66666666666667,96,28,68,34.94757979221642,1,1,High,High,Low
40,33,86,C,159,53.0,86,33,53,28.792360097775937,1,0,Low,Low,High
88,10,53,D,151,50.333333333333336,88,10,78,39.06831623366092,1,0,High,Low,Medium
64,22,38,D,124,41.333333333333336,64,22,42,21.197484127446195,1,0,Medium,Low,Low
70,13,76,C,159,53.0,76,13,63,34.77067730142742,1,0,Medium,Low,High
20,20,63,D,103,34.333333333333336,63,20,43,24.826061575153908,1,0,Low,Low,Medium
43,52,13,D,108,36.0,52,13,39,20.42057785666214,1,0,Medium,Medium,Low
91,35,90,B+,216,72.0,91,35,56,32.046840717924134,1,1,High,Low,High
67,76,82,B+,225,75.0,82,67,15,7.54983443527075,1,1,Medium,High,High
29,51,25,D,105,35.0,51,25,26,14.0,1,0,Low,Medium,Low
89,78,96,A,263,87.66666666666667,96,78,18,9.073771725877467,1,1,High,High,High
44,47,10,D,101,33.666666666666664,47,10,37,20.55075018906447,1,0,Medium,Medium,Low
23,52,39,D,114,38.0,52,23,29,14.52583904633395,1,0,Low,Medium,Low
15,45,93,C,153,51.0,93,15,78,39.344631145812,1,0,Low,Medium,High
11,39,25,F,75,25.0,39,11,28,14.0,0,0,Low,Low,Low
33,48,79,C,160,53.333333333333336,79,33,46,23.45918441321721,1,0,Low,Medium,High
91,19,60,C,170,56.666666666666664,91,19,72,36.11555528208494,1,1,High,Low,Medium
21,13,42,F,76,25.333333333333332,42,13,29,14.977761292440647,0,0,Low,Low,Medium
17,61,72,D,150,50.0,72,17,55,29.103264421710495,1,0,Low,Medium,High
78,32,33,D,143,47.666666666666664,78,32,46,26.27419519858474,1,0,High,Low,Low
18,48,29,F,95,31.666666666666668,48,18,30,15.17673658377628,0,0,Low,Medium,Low
79,52,48,C,179,59.666666666666664,79,48,31,16.862186493255653,1,1,High,Medium,Medium
20,98,54,C,172,57.333333333333336,98,20,78,39.10669166949991,1,1,Low,High,Medium
29,26,11,F,66,22.0,29,11,18,9.643650760992955,0,0,Low,Low,Low
21,48,71,D,140,46.666666666666664,71,21,50,25.026652459594615,1,0,Low,Medium,High
93,85,91,A,269,89.66666666666667,93,85,8,4.163331998932265,1,1,High,High,High
13,10,65,F,88,29.333333333333332,65,10,55,30.92463958291727,0,0,Low,Low,Medium
47,35,72,C,154,51.333333333333336,72,35,37,18.876793513023692,1,0,Medium,Low,High
97,53,35,B,185,61.666666666666664,97,35,62,31.895663237081827,1,1,High,Medium,Low
48,17,54,D,119,39.666666666666664,54,17,37,19.85782801147531,1,0,Medium,Low,Medium
95,24,63,C,182,60.666666666666664,95,24,71,35.557465226494045,1,1,High,Low,Medium
17,34,10,F,61,20.333333333333332,34,10,24,12.342339054382412,0,0,Low,Low,Low
99,32,81,B,212,70.66666666666667,99,32,67,34.6746785613556,1,1,High,Low,High
33,63,65,C,161,53.666666666666664,65,33,32,17.925772879665004,1,0,Low,Medium,Medium
73,75,98,A,246,82.0,98,73,25,13.892443989449804,1,1,High,High,High
15,61,42,D,118,39.333333333333336,61,15,46,23.115651263447745,1,0,Low,Medium,Medium
18,95,69,C,182,60.666666666666664,95,18,77,39.17056718166503,1,1,Low,High,Medium
11,48,98,C,157,52.333333333333336,98,11,87,43.66157731156003,1,0,Low,Medium,High
94,57,29,C,180,60.0,94,29,65,32.60368077380221,1,1,High,Medium,Low
95,63,76,B+,234,78.0,95,63,32,16.09347693943108,1,1,High,Medium,High
84,24,37,D,145,48.333333333333336,84,24,60,31.564748269760262,1,0,High,Low,Low
56,69,100,B+,225,75.0,100,56,44,22.60530911091463,1,1,Medium,Medium,High
51,11,91,C,153,51.0,91,11,80,40.0,1,0,Medium,Low,High
36,95,70,B,201,67.0,95,36,59,29.614185789921695,1,1,Low,High,Medium
86,49,96,B+,231,77.0,96,49,47,24.758836806279895,1,1,High,Medium,High
51,77,43,C,171,57.0,77,43,34,17.776388834631177,1,1,Medium,High,Medium
19,61,34,D,114,38.0,61,19,42,21.283796653792763,1,0,Low,Medium,Low
18,28,66,D,112,37.333333333333336,66,18,48,25.32455988429677,1,0,Low,Low,Medium
20,64,70,C,154,51.333333333333336,70,20,50,27.300793639257694,1,0,Low,Medium,Medium
28,60,38,D,126,42.0,60,28,32,16.3707055437449,1,0,Low,Medium,Low
64,93,31,B,188,62.666666666666664,93,31,62,31.02149792213995,1,1,Medium,High,Low
80,49,25,C,154,51.333333333333336,80,25,55,27.574142476844738,1,0,High,Medium,Low
25,80,100,B,205,68.33333333333333,100,25,75,38.83726732577015,1,1,Low,High,High
56,23,29,D,108,36.0,56,23,33,17.578395831246947,1,0,Medium,Low,Low
96,89,58,A,243,81.0,96,58,38,20.223748416156685,1,1,High,High,Medium
55,43,31,D,129,43.0,55,31,24,12.0,1,0,Medium,Medium,Low
78,66,74,B+,218,72.66666666666667,78,66,12,6.110100926607787,1,1,High,Medium,High
99,81,50,B+,230,76.66666666666667,99,50,49,24.785748593361735,1,1,High,High,Medium
54,91,19,C,164,54.666666666666664,91,19,72,36.004629331980816,1,0,Medium,High,Low
31,50,11,F,92,30.666666666666668,50,11,39,19.5021366350801,0,0,Low,Medium,Low
45,40,38,D,123,41.0,45,38,7,3.605551275463989,1,0,Medium,Low,Low
77,35,59,C,171,57.0,77,35,42,21.071307505705477,1,1,High,Low,Medium
42,82,79,B,203,67.66666666666667,82,42,40,22.27853974867593,1,1,Medium,High,High
41,59,72,C,172,57.333333333333336,72,41,31,15.56705923844749,1,1,Medium,Medium,High
98,54,70,B+,222,74.0,98,54,44,22.271057451320086,1,1,High,Medium,Medium
37,48,33,D,118,39.333333333333336,48,33,15,7.767453465154029,1,0,Low,Medium,Low
33,97,56,B,186,62.0,97,33,64,32.41913015489465,1,1,Low,High,Medium
44,54,96,B,194,64.66666666666667,96,44,52,27.5922694487665,1,1,Medium,Medium,High
93,46,62,B,201,67.0,93,46,47,23.895606290697042,1,1,High,Medium,Medium
84,59,55,B,198,66.0,84,55,29,15.716233645501712,1,1,High,Medium,Medium
54,38,76,C,168,56.0,76,38,38,19.078784028338912,1,1,Medium,Low,High
34,62,38,D,134,44.666666666666664,62,34,28,15.14375558880073,1,0,Low,Medium,Low
54,16,76,D,146,48.666666666666664,76,16,60,30.35347316755256,1,0,Medium,Low,High
29,81,100,B,210,70.0,100,29,71,36.75595189897821,1,1,Low,High,High
49,22,40,D,111,37.0,49,22,27,13.74772708486752,1,0,Medium,Low,Low
65,100,86,A,251,83.66666666666667,100,65,35,17.61628034896508,1,1,Medium,High,High
62,33,88,B,183,61.0,88,33,55,27.51363298439521,1,1,Medium,Low,High
84,15,54,C,153,51.0,84,15,69,34.597687784012386,1,0,High,Low,Medium
52,57,84,B,193,64.33333333333333,84,52,32,17.21433511156714,1,1,Medium,Medium,High
30,14,94,D,138,46.0,94,14,80,42.33202097703345,1,0,Low,Low,High
98,42,55,B,195,65.0,98,42,56,29.30870177950569,1,1,High,Medium,Medium
91,51,67,B,209,69.66666666666667,91,51,40,20.132891827388665,1,1,High,Medium,Medium
27,89,37,C,153,51.0,89,27,62,33.28663395418648,1,0,Low,High,Low
80,46,51,C,177,59.0,80,46,34,18.35755975068582,1,1,High,Medium,Medium
73,79,98,A,250,83.33333333333333,98,73,25,13.051181300301263,1,1,High,High,High
48,21,54,D,123,41.0,54,21,33,17.578395831246947,1,0,Medium,Low,Medium
38,37,40,D,115,38.333333333333336,40,37,3,1.5275252316519465,1,0,Low,Low,Low
12,37,68,D,117,39.0,68,12,56,28.053520278211074,1,0,Low,Low,Medium
56,78,17,D,151,50.333333333333336,78,17,61,30.89228598426043,1,0,Medium,High,Low
43,73,18,D,134,44.666666666666664,73,18,55,27.53785273643051,1,0,Medium,High,Low
89,43,31,C,163,54.333333333333336,89,31,58,30.61590000854676,1,0,High,Medium,Low
78,70,33,C,181,60.333333333333336,78,33,45,24.006943440041116,1,1,High,Medium,Low
38,71,88,B,197,65.66666666666667,88,38,50,25.423086620891123,1,1,Low,High,High
24,35,51,D,110,36.666666666666664,51,24,27,13.576941236277534,1,0,Low,Low,Medium
67,27,52,D,146,48.666666666666664,67,27,40,20.207259421636902,1,0,Medium,Low,Medium
42,11,84,D,137,45.666666666666664,84,11,73,36.637867477970566,1,0,Medium,Low,High
44,28,27,D,99,33.0,44,27,17,9.539392014169456,1,0,Medium,Low,Low
64,67,47,C,178,59.333333333333336,67,47,20,10.785793124908958,1,1,Medium,Medium,Medium
41,79,51,C,171,57.0,79,41,38,19.697715603592208,1,1,Medium,High,Medium
13,44,21,F,78,26.0,44,13,31,16.09347693943108,0,0,Low,Medium,Low
39,72,29,D,140,46.666666666666664,72,29,43,22.50185177565023,1,0,Low,High,Low
15,54,10,F,79,26.333333333333332,54,10,44,24.090108620206205,0,0,Low,Medium,Low
53,34,80,C,167,55.666666666666664,80,34,46,23.115651263447745,1,1,Medium,Low,High
14,23,15,F,52,17.333333333333332,23,14,9,4.932882862316248,0,0,Low,Low,Low
92,23,45,C,160,53.333333333333336,92,23,69,35.24674925909244,1,0,High,Low,Medium
14,76,34,D,124,41.333333333333336,76,14,62,31.643851430148846,1,0,Low,High,Low
14,94,63,C,171,57.0,94,14,80,40.33608806019741,1,1,Low,High,Medium
14,48,67,D,129,43.0,67,14,53,26.851443164195103,1,0,Low,Medium,Medium
54,63,75,B,192,64.0,75,54,21,10.535653752852738,1,1,Medium,Medium,High
65,64,12,D,141,47.0,65,12,53,30.315012782448235,1,0,Medium,Medium,Low
32,54,54,D,140,46.666666666666664,54,32,22,12.701705922171767,1,0,Low,Medium,Medium
73,36,31,D,140,46.666666666666664,73,31,42,22.94195574342635,1,0,High,Low,Low
21,62,79,C,162,54.0,79,21,58,29.816103031751148,1,0,Low,Medium,High
94,82,31,B,207,69.0,94,31,63,33.45145736735546,1,1,High,High,Low
26,17,45,F,88,29.333333333333332,45,17,28,14.294521094927712,0,0,Low,Low,Medium
39,45,80,C,164,54.666666666666664,80,39,41,22.143471573656498,1,0,Low,Medium,High
22,22,95,D,139,46.333333333333336,95,22,73,42.146569650842686,1,0,Low,Low,High
16,34,92,D,142,47.333333333333336,92,16,76,39.71565602295061,1,0,Low,Low,High
64,91,88,A,243,81.0,91,64,27,14.798648586948742,1,1,Medium,High,High
21,50,75,D,146,48.666666666666664,75,21,54,27.024680078279065,1,0,Low,Medium,High
50,82,85,B+,217,72.33333333333333,85,50,35,19.39931270260195,1,1,Medium,High,High
35,99,58,B,192,64.0,99,35,64,32.41913015489465,1,1,Low,High,Medium
31,47,56,D,134,44.666666666666664,56,31,25,12.662279942148386,1,0,Low,Medium,Medium
16,78,98,B,192,64.0,98,16,82,42.7551166528639,1,1,Low,High,High
31,80,28,D,139,46.333333333333336,80,28,52,29.19474838619667,1,0,Low,High,Low
80,72,40,B,192,64.0,80,40,40,21.166010488516726,1,1,High,High,Low
23,10,45,F,78,26.0,45,10,35,17.69180601295413,0,0,Low,Low,Medium
16,51,81,D,148,49.333333333333336,81,16,65,32.53203549323856,1,0,Low,Medium,High
65,32,71,C,168,56.0,71,32,39,21.0,1,1,Medium,Low,High
54,11,77,D,142,47.333333333333336,77,11,66,33.50124375800596,1,0,Medium,Low,High
15,39,81,D,135,45.0,81,15,66,33.406586176980134,1,0,Low,Low,High
54,85,56,B,195,65.0,85,54,31,17.349351572897472,1,1,Medium,High,Medium
56,31,90,C,177,59.0,90,31,59,29.614185789921695,1,1,Medium,Low,High
100,37,65,B,202,67.33333333333333,100,37,63,31.56474826976026,1,1,High,Low,Medium
43,67,42,D,152,50.666666666666664,67,42,25,14.153915830374762,1,0,Medium,Medium,Medium
93,42,80,B+,215,71.66666666666667,93,42,51,26.501572280401277,1,1,High,Medium,High
30,63,92,B,185,61.666666666666664,92,30,62,31.02149792213995,1,1,Low,Medium,High
46,21,93,C,160,53.333333333333336,93,21,72,36.555893277737496,1,0,Medium,Low,High
45,76,97,B+,218,72.66666666666667,97,45,52,26.159765544311234,1,1,Medium,High,High
87,100,50,B+,237,79.0,100,50,50,25.942243542145693,1,1,High,High,Medium
11,13,12,F,36,12.0,13,11,2,1.0,0,0,Low,Low,Low
70,31,87,B,188,62.666666666666664,87,31,56,28.71120571019847,1,1,Medium,Low,High
98,34,91,B+,223,74.33333333333333,98,34,64,35.10460558578223,1,1,High,Low,High
32,36,88,C,156,52.0,88,32,56,31.240998703626616,1,0,Low,Low,High
46,88,47,C,181,60.333333333333336,88,46,42,23.96525262402492,1,1,Medium,High,Medium
46,54,91,B,191,63.666666666666664,91,46,45,24.006943440041116,1,1,Medium,Medium,High
70,51,61,C,182,60.666666666666664,70,51,19,9.504384952922168,1,1,Medium,Medium,Medium
76,45,62,B,183,61.0,76,45,31,15.524174696260024,1,1,High,Medium,Medium
81,69,72,B+,222,74.0,81,69,12,6.244997998398398,1,1,High,Medium,High
94,89,32,B+,215,71.66666666666667,94,32,62,34.44318994131254,1,1,High,High,Low
61,22,32,D,115,38.333333333333336,61,22,39,20.256686138984662,1,0,Medium,Low,Low
59,83,45,B,187,62.333333333333336,83,45,38,19.2180470738661,1,1,Medium,High,Medium
50,75,48,C,173,57.666666666666664,75,48,27,15.044378795195678,1,1,Medium,High,Medium
50,30,16,F,96,32.0,50,16,34,17.08800749063506,0,0,Medium,Low,Low
28,12,38,F,78,26.0,38,12,26,13.114877048604,0,0,Low,Low,Low
94,79,49,B+,222,74.0,94,49,45,22.9128784747792,1,1,High,High,Medium
51,40,59,D,150,50.0,59,40,19,9.539392014169456,1,0,Medium,Low,Medium
45,65,59,C,169,56.333333333333336,65,45,20,10.263202878893768,1,1,Medium,Medium,Medium
81,98,58,B+,237,79.0,98,58,40,20.074859899884732,1,1,High,High,Medium
86,84,40,B,210,70.0,86,40,46,26.0,1,1,High,High,Low
14,81,52,D,147,49.0,81,14,67,33.60059523282288,1,0,Low,High,Medium
58,20,50,D,128,42.666666666666664,58,20,38,20.033305601755625,1,0,Medium,Low,Medium
79,22,90,B,191,63.666666666666664,90,22,68,36.50114153466071,1,1,High,Low,High
49,90,16,C,155,51.666666666666664,90,16,74,37.072002014098636,1,0,Medium,High,Low
10,98,77,B,185,61.666666666666664,98,10,88,45.96012764705222,1,1,Low,High,High
48,55,49,D,152,50.666666666666664,55,48,7,3.785938897200183,1,0,Medium,Medium,Medium
27,40,77,D,144,48.0,77,27,50,25.942243542145693,1,0,Low,Low,High
76,15,18,D,109,36.333333333333336,76,15,61,34.38507428134093,1,0,High,Low,Low
37,88,73,B,198,66.0,88,37,51,26.210684844162312,1,1,Low,High,High
41,27,86,C,154,51.333333333333336,86,27,59,30.827476921300796,1,0,Medium,Low,High
72,43,70,B,185,61.666666666666664,72,43,29,16.19670748434179,1,1,High,Medium,Medium
56,41,12,D,109,36.333333333333336,56,12,44,22.368132093076824,1,0,Medium,Medium,Low
34,86,55,C,175,58.333333333333336,86,34,52,26.159765544311238,1,1,Low,High,Medium
85,81,56,B+,222,74.0,85,56,29,15.716233645501712,1,1,High,High,Medium
44,28,56,D,128,42.666666666666664,56,28,28,14.047538337136984,1,0,Medium,Low,Medium
35,13,87,D,135,45.0,87,13,74,38.0,1,0,Low,Low,High
100,30,51,C,181,60.333333333333336,100,30,70,35.92121007612819,1,1,High,Low,Medium
74,88,53,B+,215,71.66666666666667,88,53,35,17.61628034896508,1,1,High,High,Medium
68,12,35,D,115,38.333333333333336,68,12,56,28.148416178061126,1,0,Medium,Low,Low
45,54,25,D,124,41.333333333333336,54,25,29,14.843629385474879,1,0,Medium,Medium,Low
69,58,17,D,144,48.0,69,17,52,27.40437921208944,1,0,Medium,Medium,Low
88,15,78,C,181,60.333333333333336,88,15,73,39.576929306520654,1,1,High,Low,High
71,45,24,D,140,46.666666666666664,71,24,47,23.544284515213736,1,0,High,Medium,Low
47,38,95,C,180,60.0,95,38,57,30.643106892089126,1,1,Medium,Low,High
79,25,24,D,128,42.666666666666664,79,24,55,31.46956201368766,1,0,High,Low,Low
54,48,84,B,186,62.0,84,48,36,19.28730152198591,1,1,Medium,Medium,High
18,45,62,D,125,41.666666666666664,62,18,44,22.188585654190156,1,0,Low,Medium,Medium
16,84,91,B,191,63.666666666666664,91,16,75,41.428653530296316,1,1,Low,High,High
71,88,12,C,171,57.0,88,12,76,39.88734135035826,1,1,High,High,Low
16,47,17,F,80,26.666666666666668,47,16,31,17.61628034896508,0,0,Low,Medium,Low
56,42,17,D,115,38.333333333333336,56,17,39,19.75685535031659,1,0,Medium,Medium,Low
32,38,57,D,127,42.333333333333336,57,32,25,13.051181300301261,1,0,Low,Low,Medium
23,65,34,D,122,40.666666666666664,65,23,42,21.77919496522618,1,0,Low,Medium,Low
61,50,47,C,158,52.666666666666664,61,47,14,7.371114795831994,1,0,Medium,Medium,Medium
62,46,62,C,170,56.666666666666664,62,46,16,9.237604307034013,1,1,Medium,Medium,Medium
99,90,29,B+,218,72.66666666666667,99,29,70,38.083242158898884,1,1,High,High,Low
84,99,70,A,253,84.33333333333333,99,70,29,14.502873278538061,1,1,High,High,Medium
74,40,46,C,160,53.333333333333336,74,40,34,18.147543451754935,1,0,High,Low,Medium
57,100,31,B,188,62.666666666666664,100,31,69,34.847285881877994,1,1,Medium,High,Low
11,13,53,F,77,25.666666666666668,53,11,42,23.692474191889147,0,0,Low,Low,Medium
15,95,12,D,122,40.666666666666664,95,12,83,47.07794954470015,1,0,Low,High,Low
49,42,84,C,175,58.333333333333336,84,42,42,22.501851775650227,1,1,Medium,Medium,High
17,38,32,F,87,29.0,38,17,21,10.816653826391969,0,0,Low,Low,Low
26,98,79,B,203,67.66666666666667,98,26,72,37.31398308052001,1,1,Low,High,High
10,69,27,D,106,35.333333333333336,69,10,59,30.369941279714936,1,0,Low,Medium,Low
76,91,45,B,212,70.66666666666667,91,45,46,23.459184413217212,1,1,High,High,Medium
33,67,38,D,138,46.0,67,33,34,18.35755975068582,1,0,Low,Medium,Low
93,23,76,B,192,64.0,93,23,70,36.51027252705737,1,1,High,Low,High
35,92,20,D,147,49.0,92,20,72,37.986839826445156,1,0,Low,High,Low
24,15,32,F,71,23.666666666666668,32,15,17,8.504900548115383,0,0,Low,Low,Low
13,89,70,C,172,57.333333333333336,89,13,76,39.55165398985652,1,1,Low,High,Medium
100,13,48,C,161,53.666666666666664,100,13,87,43.77594468807422,1,0,High,Low,Medium
77,97,89,A,263,87.66666666666667,97,77,20,10.066445913694334,1,1,High,High,High
37,90,50,C,177,59.0,90,37,53,27.622454633866266,1,1,Low,High,Medium
70,64,46,C,180,60.0,70,46,24,12.489995996796797,1,1,Medium,Medium,Medium
21,68,20,D,109,36.333333333333336,68,20,48,27.42869543622761,1,0,Low,Medium,Low
64,80,53,B,197,65.66666666666667,80,53,27,13.576941236277534,1,1,Medium,High,Medium
83,47,92,B+,222,74.0,92,47,45,23.811761799581316,1,1,High,Medium,High
34,47,23,D,104,34.666666666666664,47,23,24,12.013880860626733,1,0,Low,Medium,Low
70,74,84,B+,228,76.0,84,70,14,7.211102550927978,1,1,Medium,High,High
68,38,36,D,142,47.333333333333336,68,36,32,17.925772879665004,1,0,Medium,Low,Low
81,26,52,C,159,53.0,81,26,55,27.51363298439521,1,0,High,Low,Medium
73,11,17,D,101,33.666666666666664,73,11,62,34.19551627528576,1,0,High,Low,Low
33,14,91,D,138,46.0,91,14,77,40.11234224026316,1,0,Low,Low,High
30,36,51,D,117,39.0,51,30,21,10.816653826391969,1,0,Low,Low,Medium
90,82,76,A,248,82.66666666666667,90,76,14,7.023769168568492,1,1,High,High,High
23,89,51,C,163,54.333333333333336,89,23,66,33.12602199681292,1,0,Low,High,Medium
82,63,30,C,175,58.333333333333336,82,30,52,26.312227829154512,1,1,High,Medium,Low
21,44,98,C,163,54.333333333333336,98,21,77,39.5263625107767,1,0,Low,Medium,High
58,98,65,B+,221,73.66666666666667,98,58,40,21.361959960016154,1,1,Medium,High,Medium
81,88,38,B,207,69.0,88,38,50,27.073972741361768,1,1,High,High,Low
60,93,60,B+,213,71.0,93,60,33,19.05255888325765,1,1,Medium,High,Medium
22,50,23,F,95,31.666666666666668,50,22,28,15.88500340992514,0,0,Low,Medium,Low
47,43,37,D,127,42.333333333333336,47,37,10,5.033222956847167,1,0,Medium,Medium,Low
57,79,43,C,179,59.666666666666664,79,43,36,18.147543451754935,1,1,Medium,High,Medium
81,97,85,A,263,87.66666666666667,97,81,16,8.326663997864532,1,1,High,High,High
50,96,16,C,162,54.0,96,16,80,40.149719799769464,1,0,Medium,High,Low
25,71,23,D,119,39.666666666666664,71,23,48,27.15388247255507,1,0,Low,High,Low
78,28,58,C,164,54.666666666666664,78,28,50,25.166114784235834,1,0,High,Low,Medium
40,41,100,C,181,60.333333333333336,100,40,60,34.35597958628648,1,1,Low,Medium,High
73,19,19,D,111,37.0,73,19,54,31.176914536239792,1,0,High,Low,Low
38,93,19,D,150,50.0,93,19,74,38.43175770115127,1,0,Low,High,Low
98,31,56,B,185,61.666666666666664,98,31,67,33.85754470326124,1,1,High,Low,Medium
87,84,59,B+,230,76.66666666666667,87,59,28,15.37313674346694,1,1,High,High,Medium
78,58,98,B+,234,78.0,98,58,40,20.0,1,1,High,Medium,High
72,85,51,B,208,69.33333333333333,85,51,34,17.15614564327703,1,1,High,High,Medium
30,45,65,D,140,46.666666666666664,65,30,35,17.559422921421234,1,0,Low,Medium,Medium
59,79,16,C,154,51.333333333333336,79,16,63,32.19213154380016,1,0,Medium,High,Low
54,41,79,C,174,58.0,79,41,38,19.313207915827967,1,1,Medium,Medium,High
